,tweet_id,timestamp,source,text,rating_numerator,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,dog_stage
307,825147591692263424,2017-01-28 01:04:51+00:00,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,1,Pekinese,0.354823,1,Pomeranian,0.24539,1,toy_poodle,0.136545,1,4591,18438,
308,825026590719483904,2017-01-27 17:04:02+00:00,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,2,Eskimo_dog,0.524454,1,Siberian_husky,0.467678,1,malamute,0.00497584,1,1273,6353,puppo
310,824775126675836928,2017-01-27 00:24:48+00:00,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,1,Border_terrier,0.610499,1,malinois,0.0902912,1,Airedale,0.0686247,1,3555,15024,
311,824663926340194305,2017-01-26 17:02:56+00:00,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,1,English_setter,0.526488,1,golden_retriever,0.402815,1,Irish_setter,0.034417800000000005,1,1790,10595,
312,824325613288833024,2017-01-25 18:38:36+00:00,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,1,Pembroke,0.990793,1,Cardigan,0.00891939,1,basenji,0.000262264,1,10613,11917,pupper
313,824297048279236611,2017-01-25 16:45:05+00:00,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11,2,teddy,0.58823,0,jigsaw_puzzle,0.0289096,0,doormat,0.0222507,0,3907,15173,
314,823939628516474880,2017-01-24 17:04:50+00:00,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,1,schipperke,0.23407600000000006,1,curly-coated_retriever,0.193093,1,Labrador_retriever,0.0951966,1,2734,10712,
315,823699002998870016,2017-01-24 01:08:40+00:00,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,1,cairn,0.203999,1,snorkel,0.17189300000000002,0,Norfolk_terrier,0.107543,1,2549,14100,
316,823581115634085888,2017-01-23 17:20:14+00:00,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,1,dingo,0.280949,0,German_shepherd,0.194044,1,Pembroke,0.120051,1,2650,13143,
317,823322678127919110,2017-01-23 00:13:17+00:00,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,2,cowboy_boot,0.990253,0,Chihuahua,0.00183635,1,papillon,0.0012739,1,4075,15868,
319,822975315408461824,2017-01-22 01:12:59+00:00,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,1,bathtub,0.331098,0,tub,0.24886,0,Pembroke,0.233162,1,3487,17451,
320,822872901745569793,2017-01-21 18:26:02+00:00,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,1,Lakeland_terrier,0.196015,1,Labrador_retriever,0.160329,1,Irish_terrier,0.0691262,1,43691,132706,puppo
321,822859134160621569,2017-01-21 17:31:20+00:00,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,1,malinois,0.332897,1,Chihuahua,0.104116,1,Staffordshire_bullterrier,0.047745,1,2309,13389,
323,822610361945911296,2017-01-21 01:02:48+00:00,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,1,cocker_spaniel,0.6644869999999999,1,Norfolk_terrier,0.075089,1,Norwich_terrier,0.0596439,1,2995,14947,
324,822489057087389700,2017-01-20 17:00:46+00:00,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,1,Samoyed,0.416769,1,malamute,0.252706,1,kuvasz,0.157028,1,6482,18326,
325,822462944365645825,2017-01-20 15:17:01+00:00,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,3,Pomeranian,0.960199,1,Samoyed,0.0230563,1,Maltese_dog,0.00894488,1,14473,28306,pupper
326,822244816520155136,2017-01-20 00:50:15+00:00,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,1,Samoyed,0.585441,1,Pomeranian,0.193654,1,Arctic_fox,0.0716476,0,9992,35266,
327,821886076407029760,2017-01-19 01:04:45+00:00,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,1,golden_retriever,0.26623800000000003,1,cocker_spaniel,0.223325,1,Irish_setter,0.151631,1,2343,11421,
329,821765923262631936,2017-01-18 17:07:18+00:00,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,1,golden_retriever,0.980071,1,Labrador_retriever,0.00875751,1,Saluki,0.00180595,1,1677,8495,doggo
330,821522889702862852,2017-01-18 01:01:34+00:00,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,1,Doberman,0.7635390000000001,1,black-and-tan_coonhound,0.136602,1,miniature_pinscher,0.08765389999999999,1,1787,8101,
331,821407182352777218,2017-01-17 17:21:47+00:00,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,1,Irish_setter,0.5054960000000001,1,vizsla,0.168747,1,Chesapeake_Bay_retriever,0.111311,1,4387,11893,doggo
332,821149554670182400,2017-01-17 00:18:04+00:00,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,1,German_shepherd,0.515933,1,malinois,0.203651,1,Irish_setter,0.0910551,1,2019,8735,
333,821107785811234820,2017-01-16 21:32:06+00:00,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,1,Pomeranian,0.85659,1,papillon,0.0385365,1,Yorkshire_terrier,0.0331458,1,2163,9695,doggo
334,821044531881721856,2017-01-16 17:20:45+00:00,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,1,Old_English_sheepdog,0.14802,1,Airedale,0.133534,1,Tibetan_mastiff,0.120903,1,2312,12796,
335,820749716845686786,2017-01-15 21:49:15+00:00,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,2,golden_retriever,0.8380120000000001,1,Pekinese,0.0567331,1,Labrador_retriever,0.0239436,1,10017,31883,
338,820314633777061888,2017-01-14 17:00:24+00:00,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,2,Gordon_setter,0.940724,1,black-and-tan_coonhound,0.0420412,1,Rottweiler,0.00941743,1,570,3381,
339,820078625395449857,2017-01-14 01:22:35+00:00,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,12,3,school_bus,0.999833,0,cab,0.000159621,0,crane,1.7998e-06,0,6377,20014,
340,819952236453363712,2017-01-13 17:00:21+00:00,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,1,American_Staffordshire_terrier,0.925505,1,Staffordshire_bullterrier,0.0362215,1,Italian_greyhound,0.020411900000000004,1,1191,5386,puppo
341,819924195358416896,2017-01-13 15:08:56+00:00,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11,1,bathtub,0.100896,0,shower_curtain,0.0918664,0,tub,0.049176300000000006,0,4936,13039,doggo
342,819711362133872643,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11,2,acorn_squash,0.8487040000000001,0,toilet_seat,0.0443484,0,toy_poodle,0.0220094,1,3159,13517,
343,819588359383371776,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,1,Cardigan,0.5479350000000001,1,basenji,0.116442,1,Shetland_sheepdog,0.101681,1,2016,9745,
344,819347104292290561,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,3,Rottweiler,0.909106,1,black-and-tan_coonhound,0.0441198,1,Doberman,0.0318349,1,1227,7295,
345,819227688460238848,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,1,Border_terrier,0.4824520000000001,1,German_shepherd,0.181082,1,Norwegian_elkhound,0.0652566,1,6813,23324,
348,819006400881917954,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14,4,prison,0.907083,0,palace,0.0200891,0,umbrella,0.00784954,0,19203,45801,doggo
349,819004803107983360,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,1,standard_poodle,0.351308,1,toy_poodle,0.271929,1,Tibetan_terrier,0.0947592,1,37323,87891,doggo
350,818627210458333184,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,1,Labrador_retriever,0.384188,1,beagle,0.255917,1,grocery_store,0.0797995,0,7645,22660,
351,818614493328580609,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,4,Chihuahua,0.450722,1,Border_terrier,0.204177,1,beagle,0.092774,1,2606,9962,
353,818536468981415936,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11,1,swing,0.999403,0,Welsh_springer_spaniel,6.229489999999999e-05,1,bow,3.04619e-05,0,2497,11027,
354,818259473185828864,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,1,miniature_schnauzer,0.367368,1,toy_poodle,0.112479,1,standard_schnauzer,0.095434,1,2300,11154,
355,818145370475810820,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,1,golden_retriever,0.621931,1,Labrador_retriever,0.364997,1,redbone,0.00397148,1,2611,12430,
356,817827839487737858,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,1,cocker_spaniel,0.387608,1,golden_retriever,0.264844,1,Pekinese,0.122123,1,27455,52303,
357,817777686764523521,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13,1,curly-coated_retriever,0.733256,1,flat-coated_retriever,0.214145,1,Irish_water_spaniel,0.029769,1,2734,10881,
358,817536400337801217,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,2,pug,0.971358,1,French_bulldog,0.0285185,1,Boston_bull,8.596979999999999e-05,1,3012,11916,
359,817423860136083457,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13,1,ice_bear,0.3362,0,Samoyed,0.201358,1,Eskimo_dog,0.186789,1,14932,34279,
360,817415592588222464,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,1,Doberman,0.806163,1,black-and-tan_coonhound,0.0973859,1,miniature_pinscher,0.0859928,1,966,5669,
362,817171292965273600,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13,1,golden_retriever,0.295483,1,Irish_setter,0.144431,1,Chesapeake_Bay_retriever,0.07787899999999999,1,2055,8880,
363,817120970343411712,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13,1,Saluki,0.568809,1,Afghan_hound,0.229352,1,golden_retriever,0.15713,1,2641,12369,
364,817056546584727552,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11,1,kelpie,0.8644149999999999,1,French_bulldog,0.0974556,1,German_shepherd,0.00852587,1,1672,8709,
366,816816676327063552,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12,1,malamute,0.668164,1,Pembroke,0.105033,1,Siberian_husky,0.077875,1,2077,10136,
367,816697700272001025,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12,1,Chihuahua,0.756992,1,Pomeranian,0.0528495,1,Maltese_dog,0.047607800000000006,1,2231,9923,
368,816450570814898180,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,13,1,web_site,0.35285700000000003,0,envelope,0.0601072,0,nail,0.0312909,0,8213,30844,
369,816336735214911488,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11,1,Labrador_retriever,0.91933,1,kuvasz,0.0494795,1,golden_retriever,0.0119342,1,1977,8715,
370,816091915477250048,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12,3,Pomeranian,0.967345,1,Samoyed,0.00739748,1,papillon,0.0060165,1,2179,9044,
372,815990720817401858,2017-01-02 18:38:42+00:00,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11,1,Chihuahua,0.428756,1,miniature_pinscher,0.103912,1,Staffordshire_bullterrier,0.0889587,1,1039,5015,
373,815966073409433600,2017-01-02 17:00:46+00:00,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,1,Tibetan_mastiff,0.506312,1,Tibetan_terrier,0.29569,1,otterhound,0.0362507,1,8586,22718,pupper
374,815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,3,Border_collie,0.5489069999999999,1,Cardigan,0.17852300000000002,1,collie,0.146351,1,2298,9987,
375,815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12,1,German_shepherd,0.8179529999999999,1,Norwegian_elkhound,0.140007,1,malinois,0.0248209,1,1676,8340,
376,815390420867969024,2017-01-01 02:53:20+00:00,Twitter for iPhone,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,13,1,restaurant,0.279846,0,toyshop,0.0914294,0,paper_towel,0.0461474,0,3863,10510,
377,814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,1,dalmatian,0.999828,1,boxer,6.78061e-05,1,American_Staffordshire_terrier,3.42436e-05,1,1298,7756,pupper
378,814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,2,golden_retriever,0.650814,1,kuvasz,0.053281,1,cocker_spaniel,0.035439599999999995,1,2744,11429,
379,814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,1,miniature_poodle,0.626913,1,toy_poodle,0.26558200000000004,1,soft-coated_wheaten_terrier,0.0416142,1,1900,8769,
380,814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,1,golden_retriever,0.490068,1,Labrador_retriever,0.291956,1,chow,0.07247469999999999,1,8826,29147,
382,813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,1,Siberian_husky,0.6993550000000001,1,Eskimo_dog,0.256433,1,Norwegian_elkhound,0.0131888,1,1896,9422,doggo
383,813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,1,French_bulldog,0.709146,1,Boston_bull,0.247621,1,boxer,0.0188551,1,14214,36969,
384,813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,1,malamute,0.501159,1,Siberian_husky,0.228792,1,Eskimo_dog,0.200388,1,1798,8436,
385,813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,1,Samoyed,0.905972,1,Pomeranian,0.048038300000000006,1,West_Highland_white_terrier,0.0356671,1,7427,18915,
386,813202720496779264,2016-12-26 02:00:11+00:00,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,1,cocker_spaniel,0.701852,1,golden_retriever,0.120345,1,Labrador_retriever,0.0363202,1,1843,9375,doggo
387,813187593374461952,2016-12-26 01:00:05+00:00,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,1,golden_retriever,0.888181,1,Labrador_retriever,0.0423119,1,Saluki,0.00970173,1,4445,20179,
388,813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12,1,doormat,0.954844,0,golden_retriever,0.0261931,1,cocker_spaniel,0.00438598,1,1960,9419,
389,813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12,2,Siamese_cat,0.8439110000000001,0,Pembroke,0.07056710000000001,1,Cardigan,0.041916,1,2251,7883,
390,813142292504645637,2016-12-25 22:00:04+00:00,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,3,beagle,0.848735,1,Ibizan_hound,0.0446025,1,Italian_greyhound,0.0186108,1,2427,8598,
391,813127251579564032,2016-12-25 21:00:18+00:00,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,1,Norwegian_elkhound,0.432416,1,whippet,0.374223,1,Siberian_husky,0.032462599999999994,1,3189,12023,doggo
392,813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12,1,dingo,0.287369,0,Pembroke,0.140682,1,basenji,0.0908189,1,2793,10454,
393,813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,1,Great_Dane,0.128056,1,Boston_bull,0.117003,1,kelpie,0.08696430000000001,1,3683,10729,doggo
394,813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,2,Doberman,0.909951,1,kelpie,0.0426494,1,miniature_pinscher,0.0230041,1,2827,10041,
395,813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,1,toy_terrier,0.7764,1,Pembroke,0.115034,1,basenji,0.048873,1,1993,8074,
396,813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,1,golden_retriever,0.914804,1,Labrador_retriever,0.08355,1,kuvasz,0.000453224,1,7500,21303,
397,812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,1,bull_mastiff,0.989316,1,boxer,0.00704296,1,French_bulldog,0.00173961,1,1943,7698,
398,812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,1,Irish_setter,0.326873,1,golden_retriever,0.18261,1,Leonberg,0.156912,1,1460,6721,
399,812503143955202048,2016-12-24 03:40:19+00:00,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",13,2,loupe,0.546856,0,web_site,0.345298,0,bubble,0.0105279,0,1241,6174,
400,812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12,1,bath_towel,0.0998035,0,pillow,0.0923181,0,Great_Dane,0.0782055,1,1969,8084,
401,812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,2,golden_retriever,0.7848729999999999,1,cocker_spaniel,0.08778810000000001,1,Labrador_retriever,0.0832747,1,3730,13858,
402,811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,1,Staffordshire_bullterrier,0.6105729999999999,1,French_bulldog,0.159935,1,doormat,0.0586721,0,1430,7373,
403,811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,1,Pekinese,0.386082,1,Labrador_retriever,0.202862,1,golden_retriever,0.170487,1,1630,7658,
404,811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,1,beagle,0.39628,1,Pembroke,0.049561900000000006,1,wire-haired_fox_terrier,0.046349199999999986,1,3145,12970,
405,811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,1,Pembroke,0.804177,1,Cardigan,0.18989,1,beagle,0.00196475,1,6503,21260,pupper
407,810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,1,flat-coated_retriever,0.8208040000000001,1,Labrador_retriever,0.08231820000000001,1,curly-coated_retriever,0.0674605,1,1807,9157,
408,810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,1,malamute,0.753521,1,Siberian_husky,0.166151,1,Eskimo_dog,0.0698108,1,2702,11141,
409,810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13,1,malamute,0.620768,1,Eskimo_dog,0.158395,1,Tibetan_mastiff,0.028961700000000007,1,11520,35834,
410,810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,1,Staffordshire_bullterrier,0.292556,1,American_Staffordshire_terrier,0.261233,1,Border_terrier,0.0623754,1,3441,14946,
411,809920764300447744,2016-12-17 00:38:52+00:00,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,1,Norwich_terrier,0.397163,1,toy_poodle,0.27454,1,miniature_poodle,0.134667,1,4018,15785,
413,809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,1,Greater_Swiss_Mountain_dog,0.375415,1,Cardigan,0.13431700000000002,1,English_springer,0.0736971,1,1496,7046,
